2024-01-24 12:57:04,243 :- 00001: Feedback Code Starting
2024-01-24 12:57:04,268 :- 00002: 131 , 20.00 , -0.20 || 1706081224, 17.601695099464 , 78.126608974977, 0.01 , 0.01 ,25.02 , 10.08 , 0.84 , -0.43 , 359.33
2024-01-24 12:57:04,298 :- 00003: 134 , 20.00 , -0.20 || 1706081224, 17.601695099464 , 78.126608974977, 0.01 , 0.01 ,25.02 , 10.23 , 0.84 , -0.44 , 359.37
2024-01-24 12:57:04,328 :- 00004: 137 , 20.00 , -0.20 || 1706081224, 17.601701386393 , 78.126608909011, 0.01 , 0.01 ,25.05 , 9.76 , 0.89 , -0.47 , 359.44
2024-01-24 12:57:04,357 :- 00005: 140 , 20.00 , -0.20 || 1706081224, 17.601701386393 , 78.126608909011, 0.01 , 0.01 ,25.05 , 10.11 , 0.94 , -0.50 , 359.46
2024-01-24 12:57:04,388 :- 00006: 143 , 20.00 , -0.20 || 1706081224, 17.601701386393 , 78.126608909011, 0.01 , 0.01 ,25.05 , 9.85 , 1.05 , -0.48 , 359.47
2024-01-24 12:57:04,418 :- 00007: 146 , 20.00 , -0.20 || 1706081224, 17.601701386393 , 78.126608909011, 0.01 , 0.01 ,24.93 , 10.20 , 1.10 , -0.51 , 359.46
2024-01-24 12:57:04,448 :- 00008: 149 , 20.00 , -0.20 || 1706081224, 17.601707643268 , 78.126608949192, 0.01 , 0.01 ,24.93 , 10.08 , 1.17 , -0.51 , 359.42
2024-01-24 12:57:04,478 :- 00009: 152 , 20.00 , -0.20 || 1706081224, 17.601707643268 , 78.126608949192, 0.01 , 0.01 ,24.93 , 9.72 , 1.19 , -0.51 , 359.40
2024-01-24 12:57:04,508 :- 00010: 155 , 20.00 , -0.20 || 1706081224, 17.601707643268 , 78.126608949192, 0.01 , 0.01 ,24.99 , 9.97 , 1.16 , -0.52 , 359.36
2024-01-24 12:57:04,538 :- 00011: 158 , 20.00 , -0.20 || 1706081224, 17.601713914180 , 78.126608971324, 0.01 , 0.01 ,24.99 , 9.99 , 1.16 , -0.50 , 359.35
2024-01-24 12:57:04,568 :- 00012: 161 , 20.00 , -0.20 || 1706081224, 17.601713914180 , 78.126608971324, 0.01 , 0.01 ,24.99 , 9.79 , 1.13 , -0.48 , 359.33
2024-01-24 12:57:04,598 :- 00013: 164 , 20.00 , -0.20 || 1706081224, 17.601713914180 , 78.126608971324, 0.01 , 0.01 ,24.99 , 9.85 , 1.13 , -0.47 , 359.33
2024-01-24 12:57:04,628 :- 00014: 167 , 20.00 , -0.20 || 1706081224, 17.601720176526 , 78.126608916024, 0.01 , 0.01 ,24.95 , 9.78 , 1.15 , -0.43 , 359.33
2024-01-24 12:57:04,658 :- 00015: 170 , 20.00 , -0.10 || 1706081224, 17.601720176526 , 78.126608916024, 0.01 , 0.01 ,24.95 , 9.83 , 1.15 , -0.43 , 359.33
2024-01-24 12:57:04,688 :- 00016: 173 , 20.00 , -0.10 || 1706081224, 17.601720176526 , 78.126608916024, 0.01 , 0.01 ,24.95 , 9.76 , 1.16 , -0.39 , 359.33
2024-01-24 12:57:04,718 :- 00017: 176 , 20.00 , -0.10 || 1706081224, 17.601720176526 , 78.126608916024, 0.01 , 0.01 ,24.89 , 9.53 , 1.15 , -0.39 , 359.33
2024-01-24 12:57:04,748 :- 00018: 179 , 20.00 , -0.10 || 1706081224, 17.601726422438 , 78.126608889993, 0.01 , 0.01 ,24.89 , 9.81 , 1.11 , -0.37 , 359.32
2024-01-24 12:57:04,778 :- 00019: 182 , 20.00 , -0.10 || 1706081224, 17.601726422438 , 78.126608889993, 0.01 , 0.01 ,24.89 , 10.01 , 1.08 , -0.36 , 359.32
2024-01-24 12:57:04,808 :- 00020: 185 , 20.00 , -0.10 || 1706081224, 17.601726422438 , 78.126608889993, 0.01 , 0.01 ,24.86 , 9.31 , 1.04 , -0.35 , 359.31
