2024-01-29 16:50:10,169 :- 00001: Feedback Code Starting
2024-01-29 16:50:10,196 :- 00002: 211 , 10.00 , -0.10 || 1706527210, 17.601710796768 , 78.126609089914, 0.01 , 0.01 ,9.99 , 9.81 , 0.98 , -0.43 , 359.16
2024-01-29 16:50:10,226 :- 00003: 214 , 10.00 , -0.10 || 1706527210, 17.601713319785 , 78.126609029768, 0.01 , 0.01 ,10.06 , 9.76 , 0.98 , -0.42 , 359.15
2024-01-29 16:50:10,256 :- 00004: 217 , 10.00 , -0.10 || 1706527210, 17.601713319785 , 78.126609029768, 0.01 , 0.01 ,10.06 , 9.67 , 0.99 , -0.42 , 359.15
2024-01-29 16:50:10,286 :- 00005: 220 , 10.00 , -0.10 || 1706527210, 17.601713319785 , 78.126609029768, 0.01 , 0.01 ,10.06 , 9.75 , 0.98 , -0.42 , 359.15
2024-01-29 16:50:10,316 :- 00006: 223 , 10.00 , -0.10 || 1706527210, 17.601715836415 , 78.126608998108, 0.01 , 0.01 ,10.03 , 9.87 , 0.97 , -0.42 , 359.15
2024-01-29 16:50:10,346 :- 00007: 226 , 10.00 , -0.10 || 1706527210, 17.601715836415 , 78.126608998108, 0.01 , 0.01 ,10.03 , 9.83 , 0.97 , -0.43 , 359.15
2024-01-29 16:50:10,376 :- 00008: 229 , 10.00 , -0.10 || 1706527210, 17.601715836415 , 78.126608998108, 0.01 , 0.01 ,10.03 , 9.86 , 0.98 , -0.44 , 359.16
2024-01-29 16:50:10,406 :- 00009: 232 , 10.00 , -0.10 || 1706527210, 17.601715836415 , 78.126608998108, 0.01 , 0.01 ,10.03 , 9.95 , 0.99 , -0.43 , 359.16
2024-01-29 16:50:10,436 :- 00010: 235 , 10.00 , -0.10 || 1706527210, 17.601718353375 , 78.126608973188, 0.01 , 0.01 ,10.03 , 9.92 , 1.01 , -0.44 , 359.16
2024-01-29 16:50:10,466 :- 00011: 238 , 10.00 , -0.10 || 1706527210, 17.601718353375 , 78.126608973188, 0.01 , 0.01 ,10.03 , 9.86 , 1.01 , -0.44 , 359.15
2024-01-29 16:50:10,496 :- 00012: 241 , 10.00 , -0.10 || 1706527210, 17.601718353375 , 78.126608973188, 0.01 , 0.01 ,10.03 , 9.85 , 1.02 , -0.42 , 359.15
2024-01-29 16:50:10,526 :- 00013: 244 , 10.00 , -0.10 || 1706527210, 17.601720886485 , 78.126608956640, 0.01 , 0.01 ,10.09 , 9.78 , 1.02 , -0.42 , 359.14
2024-01-29 16:50:10,556 :- 00014: 247 , 10.00 , -0.10 || 1706527210, 17.601720886485 , 78.126608956640, 0.01 , 0.01 ,10.09 , 9.97 , 1.02 , -0.40 , 359.14
2024-01-29 16:50:10,586 :- 00015: 250 , 10.00 , -0.10 || 1706527210, 17.601720886485 , 78.126608956640, 0.01 , 0.01 ,10.09 , 9.84 , 1.02 , -0.39 , 359.13
2024-01-29 16:50:10,616 :- 00016: 253 , 10.00 , -0.10 || 1706527210, 17.601723414346 , 78.126608938417, 0.01 , 0.01 ,10.07 , 9.63 , 1.03 , -0.38 , 359.13
2024-01-29 16:50:10,646 :- 00017: 000 , 10.00 , -0.10 || 1706527210, 17.601723414346 , 78.126608938417, 0.01 , 0.01 ,10.07 , 9.69 , 1.03 , -0.37 , 359.13
2024-01-29 16:50:10,676 :- 00018: 003 , 10.00 , -0.10 || 1706527210, 17.601723414346 , 78.126608938417, 0.01 , 0.01 ,10.07 , 9.77 , 1.03 , -0.35 , 359.13
2024-01-29 16:50:10,706 :- 00019: 006 , 10.00 , -0.10 || 1706527210, 17.601723414346 , 78.126608938417, 0.01 , 0.01 ,10.06 , 9.66 , 1.03 , -0.35 , 359.13
2024-01-29 16:50:10,736 :- 00020: 009 , 10.00 , -0.10 || 1706527210, 17.601725940058 , 78.126608902096, 0.01 , 0.01 ,10.06 , 9.78 , 1.02 , -0.35 , 359.13
2024-01-29 16:50:10,766 :- 00021: 012 , 10.00 , -0.10 || 1706527210, 17.601725940058 , 78.126608902096, 0.01 , 0.01 ,10.06 , 9.95 , 1.01 , -0.35 , 359.13
2024-01-29 16:50:10,796 :- 00022: 015 , 10.00 , -0.10 || 1706527210, 17.601725940058 , 78.126608902096, 0.01 , 0.01 ,10.06 , 9.88 , 1.01 , -0.36 , 359.13
2024-01-29 16:50:10,826 :- 00023: 018 , 10.00 , -0.10 || 1706527210, 17.601728457523 , 78.126608852537, 0.01 , 0.01 ,10.03 , 10.01 , 1.01 , -0.36 , 359.13
2024-01-29 16:50:10,856 :- 00024: 021 , 10.00 , -0.10 || 1706527210, 17.601728457523 , 78.126608852537, 0.01 , 0.01 ,10.03 , 9.77 , 1.01 , -0.34 , 359.14
2024-01-29 16:50:10,886 :- 00025: 024 , 10.00 , -0.10 || 1706527210, 17.601728457523 , 78.126608852537, 0.01 , 0.01 ,10.03 , 9.65 , 1.01 , -0.35 , 359.14
