2024-02-20 15:39:05,887 :- 00001: Feedback Code Starting
2024-02-20 15:39:05,909 :- 00002: 239 , 30.00 , -0.20 || 1708423745, 17.601702936372 , 78.126608850712, 0.01 , 0.01 ,29.65 , 9.96 , 1.25 , -0.18 , 359.34
2024-02-20 15:39:05,939 :- 00003: 242 , 30.00 , -0.20 || 1708423745, 17.601710348671 , 78.126608760549, 0.01 , 0.01 ,29.65 , 10.01 , 1.23 , -0.15 , 359.35
2024-02-20 15:39:05,969 :- 00004: 245 , 30.00 , -0.20 || 1708423745, 17.601710348671 , 78.126608760549, 0.01 , 0.01 ,29.65 , 10.32 , 1.24 , -0.13 , 359.35
2024-02-20 15:39:05,999 :- 00005: 248 , 30.00 , -0.60 || 1708423745, 17.601710348671 , 78.126608760549, 0.01 , 0.01 ,29.65 , 9.72 , 1.22 , -0.12 , 359.35
2024-02-20 15:39:06,029 :- 00006: 251 , 30.00 , -0.70 || 1708423746, 17.601717934495 , 78.126608768448, 0.01 , 0.01 ,30.01 , 9.99 , 1.22 , -0.09 , 359.36
2024-02-20 15:39:06,059 :- 00007: 254 , 30.00 , -0.70 || 1708423746, 17.601717934495 , 78.126608768448, 0.01 , 0.01 ,30.01 , 9.95 , 1.23 , -0.06 , 359.36
2024-02-20 15:39:06,089 :- 00008: 001 , 30.00 , -0.70 || 1708423746, 17.601717934495 , 78.126608768448, 0.01 , 0.01 ,30.01 , 9.65 , 1.22 , -0.06 , 359.36
2024-02-20 15:39:06,119 :- 00009: 004 , 30.00 , -0.10 || 1708423746, 17.601725505277 , 78.126608678731, 0.01 , 0.01 ,30.23 , 9.65 , 1.21 , -0.00 , 359.36
2024-02-20 15:39:06,149 :- 00010: 007 , 30.00 , -0.10 || 1708423746, 17.601725505277 , 78.126608678731, 0.01 , 0.01 ,30.23 , 9.77 , 1.21 , 0.00 , 359.37
2024-02-20 15:39:06,179 :- 00011: 010 , 30.00 , -0.10 || 1708423746, 17.601725505277 , 78.126608678731, 0.01 , 0.01 ,30.23 , 9.88 , 1.20 , 0.04 , 359.37
2024-02-20 15:39:06,209 :- 00012: 013 , 30.00 , -0.20 || 1708423746, 17.601725505277 , 78.126608678731, 0.01 , 0.01 ,30.49 , 8.95 , 1.19 , 0.05 , 359.37
2024-02-20 15:39:06,239 :- 00013: 016 , 30.00 , -0.20 || 1708423746, 17.601733144925 , 78.126608600406, 0.01 , 0.01 ,30.49 , 9.70 , 1.18 , 0.05 , 359.39
2024-02-20 15:39:06,269 :- 00014: 019 , 30.00 , -0.20 || 1708423746, 17.601733144925 , 78.126608600406, 0.01 , 0.01 ,30.49 , 9.38 , 1.16 , 0.05 , 359.40
2024-02-20 15:39:06,299 :- 00015: 022 , 30.00 , -0.20 || 1708423746, 17.601733144925 , 78.126608600406, 0.01 , 0.01 ,30.49 , 9.75 , 1.13 , 0.04 , 359.43
2024-02-20 15:39:06,329 :- 00016: 025 , 30.00 , -0.20 || 1708423746, 17.601740833742 , 78.126608469921, 0.01 , 0.01 ,30.75 , 9.93 , 1.11 , 0.04 , 359.44
2024-02-20 15:39:06,359 :- 00017: 028 , 30.00 , -0.20 || 1708423746, 17.601740833742 , 78.126608469921, 0.01 , 0.01 ,30.75 , 9.46 , 1.07 , -0.01 , 359.45
2024-02-20 15:39:06,389 :- 00018: 031 , 30.00 , -0.20 || 1708423746, 17.601740833742 , 78.126608469921, 0.01 , 0.01 ,30.75 , 9.89 , 1.06 , -0.01 , 359.46
2024-02-20 15:39:06,419 :- 00019: 034 , 30.00 , -0.70 || 1708423746, 17.601748573548 , 78.126608347108, 0.01 , 0.01 ,30.92 , 9.77 , 1.04 , -0.05 , 359.45
2024-02-20 15:39:06,449 :- 00020: 037 , 30.00 , -0.70 || 1708423746, 17.601748573548 , 78.126608347108, 0.01 , 0.01 ,30.92 , 10.12 , 1.05 , -0.06 , 359.45
2024-02-20 15:39:06,479 :- 00021: 040 , 30.00 , -0.70 || 1708423746, 17.601748573548 , 78.126608347108, 0.01 , 0.01 ,30.92 , 9.97 , 1.07 , -0.08 , 359.45
2024-02-20 15:39:06,509 :- 00022: 043 , 30.00 , -0.40 || 1708423746, 17.601748573548 , 78.126608347108, 0.01 , 0.01 ,31.23 , 10.10 , 1.07 , -0.09 , 359.45
