2024-02-20 15:35:04,947 :- 00001: Feedback Code Starting
2024-02-20 15:35:04,977 :- 00002: 209 , 10.00 , -0.10 || 1708423504, 17.601713384640 , 78.126608884955, 0.01 , 0.01 ,10.26 , 9.78 , 1.25 , 0.26 , 359.33
2024-02-20 15:35:05,006 :- 00003: 212 , 10.00 , -0.10 || 1708423504, 17.601713384640 , 78.126608884955, 0.01 , 0.01 ,10.26 , 9.76 , 1.24 , 0.26 , 359.33
2024-02-20 15:35:05,036 :- 00004: 215 , 10.00 , -0.10 || 1708423505, 17.601715993798 , 78.126608858045, 0.01 , 0.01 ,10.38 , 9.78 , 1.23 , 0.26 , 359.33
2024-02-20 15:35:05,066 :- 00005: 215 , 10.00 , -0.10 || 1708423505, 17.601715993798 , 78.126608858045, 0.01 , 0.01 ,10.38 , 9.78 , 1.23 , 0.26 , 359.331708423505, 17.601715993798 , 78.126608858045, 0.01 , 0.01 ,10.38 , 9.77 , 1.23 , 0.24 , 359.34
2024-02-20 15:35:05,096 :- 00006: 221 , 10.00 , -0.10 || 1708423505, 17.601715993798 , 78.126608858045, 0.01 , 0.01 ,10.38 , 9.84 , 1.24 , 0.24 , 359.34
2024-02-20 15:35:05,126 :- 00007: 224 , 10.00 , -0.10 || 1708423505, 17.601718584725 , 78.126608828958, 0.01 , 0.01 ,10.35 , 9.91 , 1.24 , 0.21 , 359.35
2024-02-20 15:35:05,156 :- 00008: 227 , 10.00 , -0.10 || 1708423505, 17.601718584725 , 78.126608828958, 0.01 , 0.01 ,10.35 , 9.69 , 1.25 , 0.21 , 359.35
2024-02-20 15:35:05,186 :- 00009: 230 , 10.00 , -0.10 || 1708423505, 17.601718584725 , 78.126608828958, 0.01 , 0.01 ,10.35 , 9.75 , 1.24 , 0.19 , 359.36
2024-02-20 15:35:05,216 :- 00010: 233 , 10.00 , -0.10 || 1708423505, 17.601721188883 , 78.126608797093, 0.01 , 0.01 ,10.37 , 9.93 , 1.25 , 0.19 , 359.36
2024-02-20 15:35:05,246 :- 00011: 236 , 10.00 , -0.10 || 1708423505, 17.601721188883 , 78.126608797093, 0.01 , 0.01 ,10.37 , 10.01 , 1.24 , 0.18 , 359.36
2024-02-20 15:35:05,276 :- 00012: 239 , 10.00 , -0.10 || 1708423505, 17.601721188883 , 78.126608797093, 0.01 , 0.01 ,10.37 , 9.81 , 1.24 , 0.18 , 359.36
2024-02-20 15:35:05,306 :- 00013: 242 , 10.00 , -0.10 || 1708423505, 17.601721188883 , 78.126608797093, 0.01 , 0.01 ,10.64 , 9.78 , 1.25 , 0.19 , 359.36
2024-02-20 15:35:05,336 :- 00014: 245 , 10.00 , -0.10 || 1708423505, 17.601723853774 , 78.126608792864, 0.01 , 0.01 ,10.64 , 9.84 , 1.26 , 0.19 , 359.36
2024-02-20 15:35:05,366 :- 00015: 248 , 10.00 , -0.10 || 1708423505, 17.601723853774 , 78.126608792864, 0.01 , 0.01 ,10.64 , 9.79 , 1.27 , 0.20 , 359.36
2024-02-20 15:35:05,396 :- 00016: 251 , 10.00 , -0.10 || 1708423505, 17.601723853774 , 78.126608792864, 0.01 , 0.01 ,10.64 , 9.91 , 1.27 , 0.20 , 359.36
2024-02-20 15:35:05,426 :- 00017: 254 , 10.00 , -0.10 || 1708423505, 17.601726524209 , 78.126608787552, 0.01 , 0.01 ,10.69 , 9.91 , 1.27 , 0.21 , 359.36
2024-02-20 15:35:05,456 :- 00018: 001 , 10.00 , -0.10 || 1708423505, 17.601726524209 , 78.126608787552, 0.01 , 0.01 ,10.69 , 10.11 , 1.28 , 0.22 , 359.36
2024-02-20 15:35:05,486 :- 00019: 004 , 10.00 , -0.10 || 1708423505, 17.601726524209 , 78.126608787552, 0.01 , 0.01 ,10.69 , 9.79 , 1.28 , 0.23 , 359.37
2024-02-20 15:35:05,516 :- 00020: 007 , 10.00 , -0.10 || 1708423505, 17.601726524209 , 78.126608787552, 0.01 , 0.01 ,10.85 , 9.93 , 1.28 , 0.25 , 359.37
2024-02-20 15:35:05,546 :- 00021: 010 , 10.00 , -0.10 || 1708423505, 17.601729243018 , 78.126608766177, 0.01 , 0.01 ,10.85 , 9.63 , 1.27 , 0.26 , 359.38
2024-02-20 15:35:05,576 :- 00022: 013 , 10.00 , -0.10 || 1708423505, 17.601729243018 , 78.126608766177, 0.01 , 0.01 ,10.85 , 9.64 , 1.27 , 0.27 , 359.38
2024-02-20 15:35:05,606 :- 00023: 016 , 10.00 , -0.10 || 1708423505, 17.601729243018 , 78.126608766177, 0.01 , 0.01 ,10.85 , 9.92 , 1.27 , 0.28 , 359.39
2024-02-20 15:35:05,636 :- 00024: 019 , 10.00 , -0.10 || 1708423505, 17.601731963687 , 78.126608745403, 0.01 , 0.01 ,10.89 , 9.64 , 1.25 , 0.28 , 359.39
2024-02-20 15:35:05,666 :- 00025: 022 , 10.00 , -0.10 || 1708423505, 17.601731963687 , 78.126608745403, 0.01 , 0.01 ,10.89 , 9.51 , 1.21 , 0.28 , 359.40
2024-02-20 15:35:05,696 :- 00026: 025 , 10.00 , -0.10 || 1708423505, 17.601731963687 , 78.126608745403, 0.01 , 0.01 ,10.89 , 9.68 , 1.20 , 0.28 , 359.40
2024-02-20 15:35:05,726 :- 00027: 028 , 10.00 , -0.10 || 1708423505, 17.601734677757 , 78.126608689667, 0.01 , 0.01 ,10.75 , 9.69 , 1.18 , 0.27 , 359.41
2024-02-20 15:35:05,756 :- 00028: 031 , 10.00 , -0.10 || 1708423505, 17.601734677757 , 78.126608689667, 0.01 , 0.01 ,10.75 , 9.87 , 1.18 , 0.27 , 359.41
2024-02-20 15:35:05,786 :- 00029: 034 , 10.00 , -0.20 || 1708423505, 17.601734677757 , 78.126608689667, 0.01 , 0.01 ,10.75 , 9.84 , 1.17 , 0.27 , 359.41
2024-02-20 15:35:05,816 :- 00030: 037 , 10.00 , -0.20 || 1708423505, 17.601734677757 , 78.126608689667, 0.01 , 0.01 ,10.88 , 9.90 , 1.16 , 0.26 , 359.41
2024-02-20 15:35:05,846 :- 00031: 040 , 10.00 , -0.20 || 1708423505, 17.601737437326 , 78.126608734208, 0.01 , 0.01 ,10.88 , 9.91 , 1.14 , 0.25 , 359.40
2024-02-20 15:35:05,876 :- 00032: 043 , 10.00 , -0.20 || 1708423505, 17.601737437326 , 78.126608734208, 0.01 , 0.01 ,10.88 , 9.93 , 1.12 , 0.25 , 359.40
2024-02-20 15:35:05,906 :- 00033: 046 , 10.00 , -0.10 || 1708423505, 17.601737437326 , 78.126608734208, 0.01 , 0.01 ,10.86 , 10.11 , 1.11 , 0.25 , 359.39
2024-02-20 15:35:05,936 :- 00034: 049 , 10.00 , -0.10 || 1708423505, 17.601740175545 , 78.126608715640, 0.01 , 0.01 ,10.86 , 9.64 , 1.11 , 0.25 , 359.39
2024-02-20 15:35:05,966 :- 00035: 052 , 10.00 , -0.10 || 1708423505, 17.601740175545 , 78.126608715640, 0.01 , 0.01 ,10.86 , 9.89 , 1.11 , 0.25 , 359.38
2024-02-20 15:35:05,996 :- 00036: 055 , 10.00 , -0.10 || 1708423505, 17.601740175545 , 78.126608715640, 0.01 , 0.01 ,10.86 , 9.89 , 1.11 , 0.25 , 359.38
2024-02-20 15:35:06,026 :- 00037: 058 , 10.00 , -0.10 || 1708423506, 17.601740175545 , 78.126608715640, 0.01 , 0.01 ,11.05 , 9.75 , 1.11 , 0.24 , 359.38
2024-02-20 15:35:06,056 :- 00038: 061 , 10.00 , -0.10 || 1708423506, 17.601742943733 , 78.126608696751, 0.01 , 0.01 ,11.05 , 9.78 , 1.10 , 0.25 , 359.38
2024-02-20 15:35:06,086 :- 00039: 064 , 10.00 , -0.10 || 1708423506, 17.601742943733 , 78.126608696751, 0.01 , 0.01 ,11.05 , 9.80 , 1.10 , 0.25 , 359.38
2024-02-20 15:35:06,116 :- 00040: 067 , 10.00 , -0.10 || 1708423506, 17.601742943733 , 78.126608696751, 0.01 , 0.01 ,11.17 , 9.63 , 1.10 , 0.25 , 359.38
2024-02-20 15:35:06,146 :- 00041: 070 , 10.00 , -0.10 || 1708423506, 17.601745716711 , 78.126608662208, 0.01 , 0.01 ,11.17 , 9.74 , 1.09 , 0.27 , 359.38
2024-02-20 15:35:06,176 :- 00042: 073 , 10.00 , -0.10 || 1708423506, 17.601745716711 , 78.126608662208, 0.01 , 0.01 ,11.17 , 9.73 , 1.08 , 0.27 , 359.38
2024-02-20 15:35:06,206 :- 00043: 076 , 10.00 , -0.10 || 1708423506, 17.601745716711 , 78.126608662208, 0.01 , 0.01 ,11.01 , 9.78 , 1.08 , 0.27 , 359.38
2024-02-20 15:35:06,236 :- 00044: 079 , 10.00 , -0.10 || 1708423506, 17.601748487349 , 78.126608621233, 0.01 , 0.01 ,11.01 , 9.91 , 1.09 , 0.26 , 359.38
2024-02-20 15:35:06,266 :- 00045: 082 , 10.00 , -0.10 || 1708423506, 17.601748487349 , 78.126608621233, 0.01 , 0.01 ,11.01 , 9.64 , 1.10 , 0.25 , 359.37
2024-02-20 15:35:06,296 :- 00046: 085 , 10.00 , -0.10 || 1708423506, 17.601748487349 , 78.126608621233, 0.01 , 0.01 ,11.01 , 9.94 , 1.10 , 0.26 , 359.37
2024-02-20 15:35:06,326 :- 00047: 088 , 10.00 , -0.10 || 1708423506, 17.601751247907 , 78.126608601783, 0.01 , 0.01 ,10.99 , 10.00 , 1.11 , 0.24 , 359.36
2024-02-20 15:35:06,356 :- 00048: 091 , 10.00 , -0.10 || 1708423506, 17.601751247907 , 78.126608601783, 0.01 , 0.01 ,10.99 , 9.89 , 1.11 , 0.24 , 359.36
2024-02-20 15:35:06,386 :- 00049: 094 , 10.00 , -0.10 || 1708423506, 17.601751247907 , 78.126608601783, 0.01 , 0.01 ,10.99 , 9.80 , 1.10 , 0.24 , 359.35
2024-02-20 15:35:06,416 :- 00050: 097 , 10.00 , -0.10 || 1708423506, 17.601751247907 , 78.126608601783, 0.01 , 0.01 ,11.03 , 9.85 , 1.09 , 0.23 , 359.35
2024-02-20 15:35:06,446 :- 00051: 100 , 10.00 , -0.10 || 1708423506, 17.601754026424 , 78.126608592716, 0.01 , 0.01 ,11.03 , 9.90 , 1.11 , 0.22 , 359.35
2024-02-20 15:35:06,476 :- 00052: 103 , 10.00 , -0.10 || 1708423506, 17.601754026424 , 78.126608592716, 0.01 , 0.01 ,11.03 , 9.76 , 1.12 , 0.21 , 359.35
2024-02-20 15:35:06,506 :- 00053: 106 , 10.00 , -0.10 || 1708423506, 17.601754026424 , 78.126608592716, 0.01 , 0.01 ,11.03 , 9.82 , 1.15 , 0.20 , 359.35
2024-02-20 15:35:06,536 :- 00054: 109 , 10.00 , -0.10 || 1708423506, 17.601756799025 , 78.126608567557, 0.01 , 0.01 ,11.10 , 9.85 , 1.17 , 0.20 , 359.34
2024-02-20 15:35:06,566 :- 00055: 112 , 10.00 , -0.10 || 1708423506, 17.601756799025 , 78.126608567557, 0.01 , 0.01 ,11.10 , 9.72 , 1.19 , 0.20 , 359.34
2024-02-20 15:35:06,596 :- 00056: 115 , 10.00 , -0.10 || 1708423506, 17.601756799025 , 78.126608567557, 0.01 , 0.01 ,11.10 , 9.92 , 1.19 , 0.20 , 359.33
2024-02-20 15:35:06,626 :- 00057: 118 , 10.00 , -0.10 || 1708423506, 17.601759579548 , 78.126608556889, 0.01 , 0.01 ,11.06 , 9.89 , 1.21 , 0.22 , 359.33
2024-02-20 15:35:06,656 :- 00058: 121 , 10.00 , -0.10 || 1708423506, 17.601759579548 , 78.126608556889, 0.01 , 0.01 ,11.06 , 9.76 , 1.21 , 0.22 , 359.32
2024-02-20 15:35:06,686 :- 00059: 124 , 10.00 , -0.10 || 1708423506, 17.601759579548 , 78.126608556889, 0.01 , 0.01 ,11.06 , 9.75 , 1.23 , 0.24 , 359.33
2024-02-20 15:35:06,716 :- 00060: 127 , 10.00 , -0.10 || 1708423506, 17.601759579548 , 78.126608556889, 0.01 , 0.01 ,11.19 , 9.85 , 1.23 , 0.25 , 359.33
2024-02-20 15:35:06,746 :- 00061: 130 , 10.00 , -0.10 || 1708423506, 17.601762372412 , 78.126608535926, 0.01 , 0.01 ,11.19 , 9.81 , 1.21 , 0.25 , 359.33
2024-02-20 15:35:06,776 :- 00062: 133 , 10.00 , -0.10 || 1708423506, 17.601762372412 , 78.126608535926, 0.01 , 0.01 ,11.19 , 9.91 , 1.20 , 0.25 , 359.33
2024-02-20 15:35:06,806 :- 00063: 136 , 10.00 , -0.10 || 1708423506, 17.601762372412 , 78.126608535926, 0.01 , 0.01 ,11.01 , 9.82 , 1.18 , 0.27 , 359.33
2024-02-20 15:35:06,836 :- 00064: 139 , 10.00 , -0.10 || 1708423506, 17.601765147412 , 78.126608485903, 0.01 , 0.01 ,11.01 , 9.62 , 1.18 , 0.27 , 359.33
2024-02-20 15:35:06,866 :- 00065: 142 , 10.00 , -0.10 || 1708423506, 17.601765147412 , 78.126608485903, 0.01 , 0.01 ,11.01 , 9.72 , 1.19 , 0.27 , 359.32
2024-02-20 15:35:06,896 :- 00066: 145 , 10.00 , -0.10 || 1708423506, 17.601765147412 , 78.126608485903, 0.01 , 0.01 ,11.01 , 9.85 , 1.19 , 0.27 , 359.32
2024-02-20 15:35:06,926 :- 00067: 148 , 10.00 , -0.10 || 1708423506, 17.601767940513 , 78.126608462638, 0.01 , 0.01 ,11.06 , 9.75 , 1.18 , 0.27 , 359.32
2024-02-20 15:35:06,956 :- 00068: 151 , 10.00 , -0.10 || 1708423506, 17.601767940513 , 78.126608462638, 0.01 , 0.01 ,11.06 , 9.95 , 1.18 , 0.27 , 359.32
2024-02-20 15:35:06,985 :- 00069: 151 , 10.00 , -0.10 || 1708423506, 17.601767940513 , 78.126608462638, 0.01 , 0.01 ,11.06 , 9.95 , 1.18 , 0.27 , 359.321708423506, 17.601767940513 , 78.126608462638, 0.01 , 0.01 ,11.06 , 9.85 , 1.17 , 0.27 , 359.32
2024-02-20 15:35:07,006 :- 00070: 156 , 10.00 , -0.10 || 1708423506, 17.601767940513 , 78.126608462638, 0.01 , 0.01 ,11.06 , 9.74 , 1.18 , 0.28 , 359.32
2024-02-20 15:35:07,036 :- 00071: 159 , 10.00 , -0.10 || 1708423507, 17.601770733638 , 78.126608433789, 0.01 , 0.01 ,11.20 , 9.84 , 1.19 , 0.28 , 359.31
2024-02-20 15:35:07,066 :- 00072: 162 , 10.00 , -0.10 || 1708423507, 17.601770733638 , 78.126608433789, 0.01 , 0.01 ,11.20 , 9.82 , 1.22 , 0.29 , 359.31
2024-02-20 15:35:07,096 :- 00073: 165 , 10.00 , -0.00 || 1708423507, 17.601770733638 , 78.126608433789, 0.01 , 0.01 ,11.20 , 9.91 , 1.24 , 0.28 , 359.30
2024-02-20 15:35:07,126 :- 00074: 168 , 10.00 , -0.00 || 1708423507, 17.601773504264 , 78.126608399213, 0.01 , 0.01 ,11.03 , 9.79 , 1.29 , 0.29 , 359.29
2024-02-20 15:35:07,156 :- 00075: 171 , 10.00 , -0.00 || 1708423507, 17.601773504264 , 78.126608399213, 0.01 , 0.01 ,11.03 , 9.89 , 1.31 , 0.29 , 359.29
2024-02-20 15:35:07,186 :- 00076: 174 , 10.00 , -0.00 || 1708423507, 17.601773504264 , 78.126608399213, 0.01 , 0.01 ,11.03 , 9.81 , 1.35 , 0.27 , 359.29
2024-02-20 15:35:07,216 :- 00077: 177 , 10.00 , -0.00 || 1708423507, 17.601773504264 , 78.126608399213, 0.01 , 0.01 ,10.97 , 10.15 , 1.36 , 0.27 , 359.28
2024-02-20 15:35:07,246 :- 00078: 180 , 10.00 , -0.00 || 1708423507, 17.601776279816 , 78.126608411318, 0.01 , 0.01 ,10.97 , 9.89 , 1.40 , 0.27 , 359.29
2024-02-20 15:35:07,276 :- 00079: 183 , 10.00 , -0.00 || 1708423507, 17.601776279816 , 78.126608411318, 0.01 , 0.01 ,10.97 , 9.87 , 1.42 , 0.27 , 359.29
2024-02-20 15:35:07,306 :- 00080: 186 , 10.00 , -0.00 || 1708423507, 17.601776279816 , 78.126608411318, 0.01 , 0.01 ,10.97 , 9.74 , 1.45 , 0.29 , 359.29
2024-02-20 15:35:07,336 :- 00081: 189 , 10.00 , -0.00 || 1708423507, 17.601779047952 , 78.126608411957, 0.01 , 0.01 ,11.00 , 9.54 , 1.46 , 0.29 , 359.29
2024-02-20 15:35:07,366 :- 00082: 192 , 10.00 , -0.00 || 1708423507, 17.601779047952 , 78.126608411957, 0.01 , 0.01 ,11.00 , 9.54 , 1.45 , 0.29 , 359.29
2024-02-20 15:35:07,396 :- 00083: 195 , 10.00 , -0.00 || 1708423507, 17.601779047952 , 78.126608411957, 0.01 , 0.01 ,11.00 , 9.73 , 1.44 , 0.29 , 359.29
2024-02-20 15:35:07,426 :- 00084: 198 , 10.00 , 00.00 || 1708423507, 17.601781838136 , 78.126608389696, 0.01 , 0.01 ,11.06 , 9.71 , 1.42 , 0.28 , 359.28
2024-02-20 15:35:07,456 :- 00085: 201 , 10.00 , 00.00 || 1708423507, 17.601781838136 , 78.126608389696, 0.01 , 0.01 ,11.06 , 9.65 , 1.41 , 0.29 , 359.28
2024-02-20 15:35:07,486 :- 00086: 204 , 10.00 , 00.00 || 1708423507, 17.601781838136 , 78.126608389696, 0.01 , 0.01 ,11.06 , 9.70 , 1.41 , 0.28 , 359.27
