2024-01-24 12:40:04,118 :- 00001: Feedback Code Starting
2024-01-24 12:40:04,145 :- 00002: 005 , 20.00 , -0.20 || 1706080204, 17.601696483284 , 78.126609004394, 0.01 , 0.01 ,25.79 , 10.03 , 0.95 , -0.53 , 359.19
2024-01-24 12:40:04,175 :- 00003: 008 , 20.00 , -0.20 || 1706080204, 17.601696483284 , 78.126609004394, 0.01 , 0.01 ,25.79 , 10.52 , 0.94 , -0.53 , 359.23
2024-01-24 12:40:04,205 :- 00004: 011 , 20.00 , -0.20 || 1706080204, 17.601696483284 , 78.126609004394, 0.01 , 0.01 ,25.72 , 9.83 , 0.93 , -0.56 , 359.31
2024-01-24 12:40:04,235 :- 00005: 014 , 20.00 , -0.20 || 1706080204, 17.601702937348 , 78.126608923283, 0.01 , 0.01 ,25.72 , 9.93 , 0.96 , -0.58 , 359.35
2024-01-24 12:40:04,265 :- 00006: 017 , 20.00 , -0.20 || 1706080204, 17.601702937348 , 78.126608923283, 0.01 , 0.01 ,25.72 , 9.83 , 1.02 , -0.57 , 359.40
2024-01-24 12:40:04,295 :- 00007: 020 , 20.00 , -0.20 || 1706080204, 17.601702937348 , 78.126608923283, 0.01 , 0.01 ,25.72 , 10.30 , 1.06 , -0.58 , 359.42
2024-01-24 12:40:04,325 :- 00008: 023 , 20.00 , -0.20 || 1706080204, 17.601709417541 , 78.126608912902, 0.01 , 0.01 ,25.82 , 10.04 , 1.13 , -0.58 , 359.41
2024-01-24 12:40:04,355 :- 00009: 026 , 20.00 , -0.20 || 1706080204, 17.601709417541 , 78.126608912902, 0.01 , 0.01 ,25.82 , 9.78 , 1.15 , -0.57 , 359.40
2024-01-24 12:40:04,385 :- 00010: 029 , 20.00 , -0.20 || 1706080204, 17.601709417541 , 78.126608912902, 0.01 , 0.01 ,25.82 , 10.07 , 1.17 , -0.58 , 359.38
2024-01-24 12:40:04,415 :- 00011: 032 , 20.00 , -0.20 || 1706080204, 17.601709417541 , 78.126608912902, 0.01 , 0.01 ,25.85 , 9.75 , 1.18 , -0.55 , 359.37
2024-01-24 12:40:04,445 :- 00012: 035 , 20.00 , -0.10 || 1706080204, 17.601715904053 , 78.126608895880, 0.01 , 0.01 ,25.85 , 9.86 , 1.16 , -0.52 , 359.35
2024-01-24 12:40:04,475 :- 00013: 038 , 20.00 , -0.10 || 1706080204, 17.601715904053 , 78.126608895880, 0.01 , 0.01 ,25.85 , 9.90 , 1.16 , -0.52 , 359.35
2024-01-24 12:40:04,505 :- 00014: 041 , 20.00 , -0.10 || 1706080204, 17.601715904053 , 78.126608895880, 0.01 , 0.01 ,25.85 , 9.49 , 1.16 , -0.48 , 359.36
