2024-02-24 11:23:08,799 :- 00001: Feedback Code Starting
2024-02-24 11:23:08,821 :- 00002: 246 , 20.00 , -0.10 || 1708753988, 17.601702562132 , 78.126608915718, 0.01 , 0.01 ,23.62 , 10.27 , 1.12 , 0.30 , 359.67
2024-02-24 11:23:08,851 :- 00003: 249 , 20.00 , -0.10 || 1708753988, 17.601708515560 , 78.126608858234, 0.01 , 0.01 ,23.74 , 9.95 , 1.15 , 0.31 , 359.68
2024-02-24 11:23:08,881 :- 00004: 252 , 20.00 , -0.10 || 1708753988, 17.601708515560 , 78.126608858234, 0.01 , 0.01 ,23.74 , 9.86 , 1.18 , 0.32 , 359.68
2024-02-24 11:23:08,911 :- 00005: 255 , 20.00 , -0.10 || 1708753988, 17.601708515560 , 78.126608858234, 0.01 , 0.01 ,23.74 , 10.04 , 1.21 , 0.32 , 359.67
2024-02-24 11:23:08,941 :- 00006: 002 , 20.00 , -0.10 || 1708753988, 17.601714460830 , 78.126608904933, 0.01 , 0.01 ,23.73 , 9.86 , 1.24 , 0.36 , 359.64
2024-02-24 11:23:08,971 :- 00007: 005 , 20.00 , -0.10 || 1708753988, 17.601714460830 , 78.126608904933, 0.01 , 0.01 ,23.73 , 9.68 , 1.23 , 0.37 , 359.63
2024-02-24 11:23:09,001 :- 00008: 008 , 20.00 , -0.00 || 1708753988, 17.601714460830 , 78.126608904933, 0.01 , 0.01 ,23.73 , 9.84 , 1.24 , 0.39 , 359.60
2024-02-24 11:23:09,031 :- 00009: 011 , 20.00 , -0.00 || 1708753989, 17.601714460830 , 78.126608904933, 0.01 , 0.01 ,23.73 , 9.69 , 1.24 , 0.40 , 359.60
2024-02-24 11:23:09,061 :- 00010: 014 , 20.00 , -0.00 || 1708753989, 17.601720477895 , 78.126609012282, 0.00 , 0.01 ,23.77 , 9.73 , 1.23 , 0.40 , 359.60
2024-02-24 11:23:09,091 :- 00011: 017 , 20.00 , 00.00 || 1708753989, 17.601720477895 , 78.126609012282, 0.00 , 0.01 ,23.77 , 9.90 , 1.24 , 0.41 , 359.61
2024-02-24 11:23:09,121 :- 00012: 020 , 20.00 , 00.00 || 1708753989, 17.601720477895 , 78.126609012282, 0.01 , 0.01 ,23.72 , 9.54 , 1.21 , 0.44 , 359.62
2024-02-24 11:23:09,151 :- 00013: 023 , 20.00 , 00.00 || 1708753989, 17.601726427612 , 78.126608992525, 0.01 , 0.01 ,23.72 , 9.79 , 1.21 , 0.44 , 359.63
2024-02-24 11:23:09,181 :- 00014: 026 , 20.00 , 00.00 || 1708753989, 17.601726427612 , 78.126608992525, 0.01 , 0.01 ,23.72 , 10.06 , 1.20 , 0.46 , 359.64
2024-02-24 11:23:09,211 :- 00015: 029 , 20.00 , 00.00 || 1708753989, 17.601726427612 , 78.126608992525, 0.01 , 0.01 ,23.72 , 9.49 , 1.19 , 0.47 , 359.64
2024-02-24 11:23:09,241 :- 00016: 032 , 20.00 , 00.00 || 1708753989, 17.601732369380 , 78.126608970889, 0.01 , 0.01 ,23.65 , 9.70 , 1.16 , 0.48 , 359.65
2024-02-24 11:23:09,271 :- 00017: 035 , 20.00 , 00.00 || 1708753989, 17.601732369380 , 78.126608970889, 0.01 , 0.01 ,23.65 , 9.58 , 1.15 , 0.48 , 359.65
2024-02-24 11:23:09,301 :- 00018: 038 , 20.00 , 00.00 || 1708753989, 17.601732369380 , 78.126608970889, 0.01 , 0.01 ,23.65 , 9.68 , 1.13 , 0.49 , 359.65
2024-02-24 11:23:09,331 :- 00019: 041 , 20.00 , 00.00 || 1708753989, 17.601732369380 , 78.126608970889, 0.01 , 0.01 ,23.62 , 9.81 , 1.12 , 0.48 , 359.64
2024-02-24 11:23:09,361 :- 00020: 044 , 20.00 , 00.00 || 1708753989, 17.601738299005 , 78.126608936119, 0.01 , 0.01 ,23.62 , 9.90 , 1.10 , 0.46 , 359.62
2024-02-24 11:23:09,391 :- 00021: 047 , 20.00 , 00.00 || 1708753989, 17.601738299005 , 78.126608936119, 0.01 , 0.01 ,23.62 , 9.89 , 1.08 , 0.46 , 359.61
2024-02-24 11:23:09,421 :- 00022: 050 , 20.00 , 00.00 || 1708753989, 17.601738299005 , 78.126608936119, 0.01 , 0.01 ,23.62 , 9.75 , 1.02 , 0.44 , 359.58
2024-02-24 11:23:09,451 :- 00023: 053 , 20.00 , 00.00 || 1708753989, 17.601744224774 , 78.126608914933, 0.01 , 0.01 ,23.56 , 9.74 , 1.00 , 0.45 , 359.57
2024-02-24 11:23:09,481 :- 00024: 056 , 20.00 , 00.00 || 1708753989, 17.601744224774 , 78.126608914933, 0.01 , 0.01 ,23.56 , 9.85 , 0.98 , 0.43 , 359.55
