2024-02-16 12:31:11,824 :- 00001: Feedback Code Starting
2024-02-16 12:31:11,849 :- 00002: 113 , 20.00 , -0.10 || 1708066871, 17.601658326186 , 78.126609520197, 0.00 , 0.01 ,25.94 , 9.51 , 1.18 , -0.14 , 359.38
2024-02-16 12:31:11,879 :- 00003: 116 , 20.00 , -0.10 || 1708066871, 17.601658326186 , 78.126609520197, 0.00 , 0.01 ,25.94 , 10.13 , 1.16 , -0.12 , 359.37
2024-02-16 12:31:11,909 :- 00004: 119 , 20.00 , -0.10 || 1708066871, 17.601664881526 , 78.126609409146, 0.00 , 0.01 ,26.17 , 9.15 , 1.13 , -0.09 , 359.36
2024-02-16 12:31:11,939 :- 00005: 122 , 20.00 , -0.10 || 1708066871, 17.601664881526 , 78.126609409146, 0.00 , 0.01 ,26.17 , 9.86 , 1.13 , -0.04 , 359.36
2024-02-16 12:31:11,969 :- 00006: 125 , 20.00 , -0.10 || 1708066871, 17.601664881526 , 78.126609409146, 0.00 , 0.01 ,26.17 , 9.77 , 1.12 , -0.03 , 359.36
2024-02-16 12:31:11,999 :- 00007: 128 , 20.00 , -0.10 || 1708066871, 17.601664881526 , 78.126609409146, 0.00 , 0.01 ,26.17 , 9.73 , 1.13 , -0.01 , 359.35
2024-02-16 12:31:12,029 :- 00008: 131 , 20.00 , -0.10 || 1708066872, 17.601671483282 , 78.126609285224, 0.00 , 0.01 ,26.36 , 9.72 , 1.13 , 0.00 , 359.35
2024-02-16 12:31:12,059 :- 00009: 134 , 20.00 , -0.10 || 1708066872, 17.601671483282 , 78.126609285224, 0.00 , 0.01 ,26.36 , 9.95 , 1.16 , 0.05 , 359.35
2024-02-16 12:31:12,090 :- 00010: 137 , 20.00 , -0.10 || 1708066872, 17.601671483282 , 78.126609285224, 0.01 , 0.01 ,26.47 , 9.32 , 1.14 , 0.05 , 359.35
2024-02-16 12:31:12,119 :- 00011: 140 , 20.00 , -0.10 || 1708066872, 17.601678117230 , 78.126609186583, 0.01 , 0.01 ,26.47 , 9.35 , 1.16 , 0.07 , 359.35
2024-02-16 12:31:12,149 :- 00012: 143 , 20.00 , -0.20 || 1708066872, 17.601678117230 , 78.126609186583, 0.01 , 0.01 ,26.47 , 10.53 , 1.18 , 0.08 , 359.35
2024-02-16 12:31:12,179 :- 00013: 146 , 20.00 , -0.20 || 1708066872, 17.601678117230 , 78.126609186583, 0.01 , 0.01 ,26.47 , 9.34 , 1.17 , 0.06 , 359.35
2024-02-16 12:31:12,209 :- 00014: 149 , 20.00 , -0.20 || 1708066872, 17.601684785393 , 78.126609087987, 0.01 , 0.01 ,26.59 , 9.45 , 1.16 , 0.08 , 359.35
